customer_id,tenure_months,plan_type,region,segment,n_complaints_30d,severity,reopen_count,open_unresolved_count,n_contacts_30d,channel,n_repeat_contacts,escalation_count,first_contact_resolved,avg_resolution_hours,max_resolution_hours,sla_breached,pending_age_days,csat_score,usage_last_30d,usage_change_pct,last_active_days_ago,days_since_last_complaint,churned
CUST-3012,45,Standard,South,Individual,0,Low,0,0,1,Ticket,0,0,1,11.7,15.1,0,0.0,2.5,86.7,6.7,3,119,0
CUST-3013,69,Standard,West,Small Business,3,Medium,0,1,5,Email,0,0,1,78.1,84.5,1,1.5,3.3,124.3,-27.4,11,14,0
CUST-3014,32,Standard,North,Individual,0,Low,1,0,0,Chat,0,0,1,27.9,28.3,0,0.0,3.5,102.2,1.3,9,137,1
CUST-3015,44,Standard,East,Individual,1,High,0,1,1,Call,2,0,0,22.3,38.8,0,0.3,2.8,103.7,-21.7,0,20,0
CUST-3016,65,Basic,South,Individual,1,Medium,0,1,2,Ticket,0,1,0,2.0,10.9,0,0.5,4.1,104.5,0.3,1,28,1
CUST-3017,8,Standard,East,Small Business,0,Low,0,2,0,Chat,0,0,0,17.7,51.4,0,2.9,4.2,91.2,-12.3,4,107,1
CUST-3018,43,Premium,South,Individual,1,Medium,0,0,2,Ticket,0,1,1,4.2,19.8,0,0.0,3.0,63.8,-25.0,2,22,0
CUST-3019,1,Basic,East,Small Business,1,Low,1,1,1,Call,1,0,0,9.9,28.2,0,1.0,3.9,122.9,-16.0,4,4,0
CUST-3020,51,Basic,South,Small Business,1,Low,0,0,2,Email,0,2,1,16.3,33.0,0,0.0,3.3,115.8,-11.6,4,11,0
CUST-3021,24,Standard,North,Small Business,2,Medium,0,0,2,Chat,0,0,0,0.2,8.3,0,0.0,3.9,98.6,-19.2,0,2,1
CUST-3022,24,Premium,South,Individual,0,Low,1,0,2,Chat,1,0,1,39.7,80.1,0,0.0,4.2,99.3,13.1,2,33,0
CUST-3023,17,Basic,West,Small Business,2,High,0,0,2,Chat,0,1,0,11.5,48.4,0,0.0,4.3,89.0,-11.5,2,2,0
CUST-3024,5,Basic,East,Individual,0,Low,0,2,0,Email,0,0,0,19.5,29.4,0,0.3,5.0,131.0,-19.1,11,52,0
CUST-3025,20,Basic,East,Individual,2,Medium,0,1,2,Email,0,1,1,4.5,27.2,0,3.8,2.0,107.1,-17.7,6,16,1
CUST-3026,21,Standard,West,Individual,0,Medium,0,2,0,Chat,0,0,0,24.2,87.3,0,5.8,5.0,82.6,-9.4,1,149,0
CUST-3027,58,Basic,West,Individual,0,High,0,1,0,Chat,0,0,1,7.4,13.5,0,2.4,3.2,108.9,-10.7,4,163,0
CUST-3028,31,Basic,North,Individual,0,Low,0,2,0,Chat,0,0,1,14.5,29.2,0,11.6,3.1,72.3,1.5,2,157,0
CUST-3029,11,Standard,East,Individual,0,Low,0,0,0,Call,0,0,1,7.8,20.5,0,0.0,5.0,91.0,29.9,11,150,0
CUST-3030,52,Premium,North,Individual,1,Medium,0,0,3,Ticket,0,0,1,20.7,32.4,0,0.0,3.1,105.9,-17.8,0,12,1
CUST-3031,15,Standard,East,Individual,2,Medium,1,0,2,Call,0,0,1,38.0,78.6,0,0.0,1.0,113.3,-13.2,28,25,0
CUST-3032,7,Basic,East,Individual,3,Low,0,0,3,Call,0,0,0,20.5,22.5,0,0.0,1.1,82.0,-14.7,0,6,0
CUST-3033,28,Standard,North,Individual,0,Medium,0,2,0,Email,0,1,1,3.9,14.8,0,2.3,4.2,87.4,20.6,4,68,1
CUST-3034,51,Premium,East,Enterprise,0,High,0,0,1,Chat,0,0,1,5.7,6.1,0,0.0,3.4,101.0,-6.0,1,123,1
CUST-3035,58,Standard,East,Individual,0,Medium,2,0,0,Call,1,0,1,14.8,20.3,0,0.0,3.5,68.0,27.5,3,159,1
CUST-3036,5,Premium,North,Individual,2,Medium,1,0,2,Chat,0,0,1,6.3,23.2,0,0.0,3.1,72.0,45.8,1,27,0
CUST-3037,5,Premium,South,Individual,2,Medium,0,0,2,Email,1,0,0,4.3,27.1,0,0.0,2.1,91.8,-0.5,2,28,1
CUST-3038,8,Basic,North,Individual,0,Low,0,0,0,Call,1,1,0,1.0,29.8,0,0.0,5.0,65.5,-35.1,1,107,1
CUST-3039,64,Standard,East,Individual,0,High,0,1,1,Chat,0,0,1,2.2,3.4,0,2.5,5.0,95.0,-13.6,0,84,1
CUST-3040,10,Basic,West,Individual,1,Medium,0,1,1,Email,1,0,0,16.6,19.7,0,3.1,5.0,104.7,-5.2,4,11,0
CUST-3041,38,Standard,South,Enterprise,3,Low,0,1,4,Email,0,0,0,4.3,12.0,0,2.0,2.1,66.8,-5.6,10,8,0
CUST-3042,8,Basic,West,Small Business,0,Low,0,0,0,Call,0,0,1,13.8,21.0,0,0.0,3.4,102.6,-1.6,4,54,0
CUST-3043,25,Basic,South,Small Business,1,Low,1,1,1,Email,2,0,0,20.5,24.9,0,0.1,2.8,52.4,-35.6,3,9,1
CUST-3044,66,Premium,West,Enterprise,1,Medium,0,0,2,Ticket,0,1,1,5.8,47.2,0,0.0,3.3,98.9,-8.9,0,14,0
CUST-3045,50,Basic,South,Enterprise,1,Medium,1,0,1,Email,0,0,1,59.7,71.2,1,0.0,4.5,98.0,-25.7,3,20,0
CUST-3046,67,Premium,North,Small Business,3,High,0,0,3,Call,0,0,1,5.9,22.0,0,0.0,2.1,96.1,-9.1,6,29,1
CUST-3047,49,Basic,South,Small Business,1,High,1,0,1,Chat,0,0,1,3.5,24.3,0,0.0,3.2,141.6,-22.0,0,5,0
CUST-3048,36,Basic,South,Individual,3,Low,0,1,3,Ticket,1,0,0,12.2,24.0,0,0.6,3.7,137.4,-15.5,7,1,1
CUST-3049,68,Premium,South,Individual,5,Medium,1,1,6,Email,0,0,1,11.7,38.6,0,1.6,1.3,61.7,-13.3,3,21,0
CUST-3050,41,Standard,East,Individual,0,Medium,1,2,0,Chat,0,0,1,39.1,101.9,0,0.0,4.1,108.6,2.2,7,46,0
CUST-3051,62,Standard,West,Individual,1,Low,0,0,1,Chat,0,0,1,1.0,8.4,0,0.0,3.4,82.3,-14.9,0,23,1
CUST-3052,10,Basic,North,Enterprise,3,Medium,0,0,3,Chat,0,0,1,6.4,21.8,0,0.0,4.7,123.8,5.5,1,11,1
CUST-3053,21,Standard,West,Individual,1,Low,1,3,2,Call,0,0,0,42.3,48.0,0,0.7,5.0,86.9,-13.1,2,28,1
CUST-3054,36,Standard,West,Small Business,0,Low,1,0,0,Email,1,0,1,28.4,29.5,0,0.0,4.4,118.6,-23.8,3,69,0
CUST-3055,12,Standard,North,Individual,1,Low,1,0,2,Ticket,0,0,1,0.1,0.5,0,0.0,4.1,111.0,-17.6,25,27,0
CUST-3056,2,Standard,East,Individual,0,Medium,0,0,1,Call,0,2,0,15.0,19.0,0,0.0,4.1,89.3,-3.6,21,136,0
CUST-3057,13,Premium,South,Individual,1,Medium,1,0,1,Chat,1,0,0,5.6,8.3,0,0.0,3.6,90.4,-4.2,3,9,0
CUST-3058,53,Standard,East,Individual,0,Medium,0,1,0,Email,0,1,1,88.9,108.1,1,3.9,4.7,113.1,-12.9,1,34,0
CUST-3059,32,Premium,East,Individual,0,Medium,2,0,0,Chat,0,0,1,82.2,91.5,1,0.0,4.0,106.6,-3.1,5,113,1
CUST-3060,16,Standard,South,Individual,1,Low,0,0,2,Ticket,0,1,0,52.4,64.1,1,0.0,5.0,63.2,-20.9,1,2,0
CUST-3061,32,Standard,West,Individual,1,Low,0,3,1,Chat,0,0,0,0.2,1.5,0,0.4,3.3,156.5,-1.2,1,5,1
CUST-3062,32,Basic,South,Individual,4,Low,2,0,5,Call,0,2,0,47.1,47.4,0,0.0,3.2,118.9,0.6,3,27,0
CUST-3063,11,Basic,North,Small Business,3,Low,0,0,5,Call,0,1,0,7.9,16.5,0,0.0,2.5,105.7,-1.1,14,9,1
CUST-3064,10,Premium,South,Individual,2,High,0,1,3,Ticket,0,1,0,20.5,25.0,0,2.7,4.5,121.9,-16.3,0,26,1
CUST-3065,15,Basic,West,Individual,4,Medium,0,2,5,Ticket,0,0,0,11.9,26.5,0,2.3,1.7,67.3,-18.1,5,20,1
CUST-3066,17,Basic,East,Individual,1,Low,2,0,2,Email,0,0,0,8.8,19.5,0,0.0,3.8,63.7,-21.3,10,1,0
CUST-3067,40,Basic,East,Individual,0,Low,1,1,1,Email,1,0,1,6.8,33.2,0,1.7,3.7,56.0,-39.0,6,175,0
CUST-3068,18,Basic,South,Individual,1,Medium,0,0,1,Chat,1,0,1,11.2,38.5,0,0.0,3.6,42.3,-5.3,3,25,0
CUST-3069,55,Premium,North,Individual,0,Medium,0,1,1,Chat,1,0,1,7.0,18.6,0,0.5,2.4,104.4,12.8,9,34,0
CUST-3070,25,Premium,West,Individual,0,Medium,0,1,1,Ticket,1,0,1,52.1,87.7,1,0.7,4.6,89.3,-14.5,7,151,1
CUST-3071,59,Standard,East,Small Business,0,Low,0,1,1,Ticket,0,0,1,11.5,52.0,0,9.7,1.5,106.0,-13.2,6,153,1
CUST-3072,22,Basic,South,Individual,1,Medium,0,0,1,Ticket,0,0,1,57.9,62.1,1,0.0,3.5,97.7,-14.2,0,11,0
CUST-3073,30,Standard,North,Individual,0,Low,0,2,0,Chat,1,0,0,9.3,66.2,0,1.5,2.2,135.1,-3.9,6,126,1
CUST-3074,44,Standard,North,Individual,1,Medium,1,0,3,Call,0,0,0,6.0,70.0,0,0.0,3.1,98.5,-18.9,0,1,0
CUST-3075,32,Premium,East,Individual,1,Low,1,1,3,Ticket,0,0,1,33.1,34.1,0,1.2,3.0,53.8,-31.9,11,22,1
CUST-3076,51,Standard,East,Individual,3,Low,0,1,5,Ticket,0,0,1,14.7,14.7,0,3.1,2.5,82.5,-24.2,5,2,0
CUST-3077,46,Basic,West,Small Business,0,Medium,0,1,0,Email,0,0,0,3.6,4.5,0,2.3,5.0,172.1,-7.4,10,45,1
CUST-3078,21,Standard,North,Small Business,1,Low,0,1,2,Call,0,1,0,52.6,59.1,1,1.6,4.3,73.3,-6.4,0,23,1
CUST-3079,32,Premium,West,Individual,1,Medium,0,0,1,Call,0,0,0,65.5,90.2,1,0.0,3.5,116.1,-13.2,4,7,1
CUST-3080,39,Standard,North,Enterprise,3,Low,0,2,3,Chat,0,0,0,23.3,33.8,0,1.2,3.2,132.7,-1.6,0,29,0
CUST-3081,12,Standard,North,Individual,3,Low,0,0,4,Ticket,1,0,0,71.4,76.7,1,0.0,1.4,108.9,-13.4,0,20,1
CUST-3082,47,Basic,South,Small Business,1,High,0,0,1,Chat,0,0,1,22.4,23.3,0,0.0,1.0,58.6,-26.8,2,17,0
CUST-3083,18,Standard,East,Small Business,1,Low,0,2,1,Chat,0,0,0,19.5,27.1,0,2.4,4.9,96.6,-6.8,1,14,0
CUST-3084,21,Standard,North,Small Business,3,Low,0,0,4,Call,1,0,0,35.0,35.5,0,0.0,3.1,53.2,-1.3,8,23,1
CUST-3085,13,Basic,West,Individual,0,Low,0,0,0,Chat,1,0,0,1.4,4.2,0,0.0,5.0,125.4,15.3,3,72,1
CUST-3086,21,Standard,East,Individual,3,High,0,1,3,Ticket,0,0,1,11.7,43.3,0,1.3,3.2,100.5,-25.8,11,21,0
CUST-3087,8,Basic,West,Individual,1,Medium,0,0,1,Call,0,0,0,11.3,32.8,0,0.0,3.8,155.2,13.0,15,9,1
CUST-3088,46,Basic,East,Individual,1,High,0,0,1,Call,0,0,1,19.4,101.2,0,0.0,3.4,117.7,-9.7,10,3,0
CUST-3089,7,Basic,East,Individual,2,Medium,0,1,2,Ticket,0,0,0,8.5,42.3,0,1.4,4.8,27.9,-50.6,1,5,0
CUST-3090,23,Basic,North,Individual,1,Medium,0,3,2,Call,0,1,0,12.1,41.1,0,1.0,3.0,88.9,9.6,4,10,1
CUST-3091,22,Standard,South,Individual,0,Low,0,1,0,Email,1,0,1,37.9,40.8,0,3.0,4.4,43.4,-47.7,7,48,0
CUST-3092,22,Basic,North,Small Business,2,Medium,0,0,3,Ticket,0,0,0,59.1,74.8,1,0.0,3.4,144.6,-14.8,3,18,1
CUST-3093,29,Basic,East,Individual,1,Low,0,2,4,Call,0,0,0,13.2,27.0,0,4.5,4.8,62.1,28.2,2,27,0
CUST-3094,13,Premium,North,Small Business,0,Medium,1,0,0,Chat,0,1,1,24.4,61.9,0,0.0,5.0,127.8,-7.5,1,109,1
CUST-3095,2,Standard,North,Individual,1,Medium,0,0,1,Chat,0,0,0,15.9,38.6,0,0.0,1.9,123.0,-20.1,16,5,1
CUST-3096,29,Standard,East,Small Business,1,Medium,0,0,1,Ticket,0,0,1,40.4,62.8,0,0.0,2.5,81.8,-5.3,1,2,0
CUST-3097,52,Standard,East,Individual,1,Low,1,0,2,Ticket,2,0,1,6.1,12.0,0,0.0,4.5,135.5,-12.7,8,25,1
CUST-3098,27,Standard,North,Individual,0,Medium,0,1,0,Ticket,0,2,1,39.8,41.8,0,1.3,3.9,104.0,-13.4,0,149,1
CUST-3099,50,Basic,North,Small Business,1,Medium,0,1,1,Email,1,0,0,14.5,21.4,0,0.4,4.0,172.5,-11.9,22,12,1
CUST-3100,23,Premium,North,Individual,0,Low,0,0,1,Chat,0,0,1,12.2,15.7,0,0.0,3.1,58.8,0.3,2,85,0
CUST-3101,44,Basic,West,Individual,2,High,0,1,3,Chat,0,0,1,60.7,80.2,1,0.6,3.2,139.5,11.8,7,1,1
CUST-3102,22,Standard,North,Individual,1,Medium,0,1,1,Ticket,1,0,1,7.3,16.5,0,2.0,1.7,118.3,-13.4,0,11,0
CUST-3103,43,Basic,West,Individual,1,Low,0,1,1,Chat,0,0,1,1.7,5.7,0,2.9,2.6,74.9,-28.9,6,4,0
CUST-3104,37,Standard,South,Individual,2,Medium,2,0,2,Email,0,0,0,22.3,38.4,0,0.0,4.7,142.7,-4.3,5,4,0
CUST-3105,61,Standard,West,Individual,3,Medium,1,0,3,Call,0,0,1,6.1,7.2,0,0.0,2.1,77.6,-18.7,2,21,0
CUST-3106,56,Standard,North,Small Business,1,High,1,1,2,Email,0,0,0,20.5,58.0,0,0.2,4.7,143.0,-12.9,0,3,1
CUST-3107,3,Basic,South,Small Business,2,Medium,0,0,2,Ticket,0,1,1,1.2,14.1,0,0.0,2.6,68.4,3.8,2,24,1
CUST-3108,63,Standard,West,Individual,1,Low,1,0,1,Email,1,0,1,16.5,25.8,0,0.0,3.5,111.3,7.6,4,23,1
CUST-3109,19,Premium,West,Small Business,2,Low,1,0,2,Chat,0,0,0,5.4,9.7,0,0.0,3.4,105.0,3.5,0,1,0
CUST-3110,23,Premium,East,Individual,4,Low,0,0,6,Chat,0,0,0,1.6,13.5,0,0.0,1.7,163.2,-4.6,1,1,1
CUST-3111,29,Basic,South,Individual,1,Low,2,0,2,Email,1,0,1,1.1,6.2,0,0.0,4.2,99.6,-8.1,19,24,0
CUST-3112,30,Basic,East,Individual,1,Medium,0,0,4,Ticket,0,0,0,63.2,70.7,1,0.0,5.0,50.3,41.0,12,5,0
CUST-3113,39,Premium,South,Small Business,2,Low,0,0,3,Ticket,0,0,0,6.2,39.1,0,0.0,3.9,91.7,-15.5,8,18,1
CUST-3114,25,Standard,West,Individual,2,Low,0,0,2,Call,0,0,1,17.4,20.7,0,0.0,2.0,62.5,-20.6,0,12,1
CUST-3115,8,Standard,East,Small Business,1,Medium,1,3,2,Email,0,0,1,13.3,19.7,0,3.5,3.8,160.0,-7.2,2,24,1
CUST-3116,58,Premium,North,Individual,1,Low,0,0,1,Call,0,0,0,9.0,25.0,0,0.0,4.8,96.4,4.7,1,8,1
CUST-3117,16,Premium,West,Enterprise,0,Low,0,0,1,Chat,0,0,0,15.6,35.0,0,0.0,3.2,72.8,-30.9,1,55,1
CUST-3118,1,Standard,South,Small Business,1,Medium,0,0,1,Email,2,0,1,16.4,18.2,0,0.0,3.7,88.1,-2.5,10,7,0
CUST-3119,5,Standard,South,Individual,1,Low,0,1,1,Call,0,0,0,36.3,77.6,0,0.7,2.7,156.4,3.6,2,16,0
CUST-3120,3,Basic,East,Small Business,0,Medium,0,1,0,Email,0,0,1,9.8,10.2,0,2.9,3.2,151.2,-14.4,9,110,1
CUST-3121,65,Standard,East,Individual,1,Medium,0,0,2,Email,0,0,1,8.7,9.7,0,0.0,3.2,117.5,-6.6,2,18,1
CUST-3122,4,Basic,South,Individual,0,High,0,0,0,Chat,0,1,1,22.7,44.3,0,0.0,4.0,72.2,130.1,0,84,0
CUST-3123,64,Basic,West,Individual,0,Low,0,1,1,Call,1,1,1,9.3,31.4,0,1.8,5.0,100.5,-10.0,0,87,1
CUST-3124,10,Basic,East,Individual,1,Low,0,0,2,Call,0,0,1,14.3,30.8,0,0.0,3.2,71.0,1.9,0,9,0
CUST-3125,21,Basic,North,Small Business,2,Medium,0,0,2,Call,0,0,1,3.8,14.9,0,0.0,2.9,118.2,10.9,1,11,0
CUST-3126,46,Standard,South,Individual,2,Low,0,1,3,Call,0,0,1,6.7,11.8,0,0.2,4.4,70.4,-5.5,3,11,1
CUST-3127,27,Standard,North,Individual,2,Low,0,0,6,Call,0,0,0,4.5,32.0,0,0.0,2.9,133.0,3.4,1,9,1
CUST-3128,66,Standard,South,Individual,5,Low,0,0,5,Chat,0,0,1,36.7,54.7,0,0.0,3.1,78.1,5.6,4,2,0
CUST-3129,41,Basic,North,Individual,1,Medium,0,0,1,Email,0,0,0,32.0,83.6,0,0.0,2.5,101.9,-11.3,1,26,1
CUST-3130,13,Premium,West,Individual,2,High,0,0,3,Chat,1,0,0,10.0,19.0,0,0.0,3.2,112.0,-18.5,3,18,0
CUST-3131,9,Basic,South,Small Business,3,High,0,0,4,Email,2,0,1,11.6,21.1,0,0.0,4.4,94.0,22.1,1,14,1
CUST-3132,36,Standard,West,Enterprise,2,Medium,0,0,3,Call,0,1,0,10.6,34.1,0,0.0,1.6,126.9,-17.3,4,2,1
CUST-3133,58,Premium,East,Individual,2,Low,0,0,2,Chat,0,0,1,4.3,78.8,0,0.0,3.1,101.7,-7.1,5,5,1
CUST-3134,54,Standard,South,Individual,1,Medium,3,0,2,Ticket,0,0,1,30.6,64.6,0,0.0,2.3,96.8,-26.8,9,14,1
CUST-3135,12,Standard,West,Individual,3,Low,0,0,3,Email,0,0,1,35.3,40.6,0,0.0,3.4,106.3,-18.4,8,13,0
CUST-3136,14,Premium,North,Small Business,1,High,1,0,2,Email,0,0,1,18.8,64.9,0,0.0,4.1,108.1,21.3,3,24,0
CUST-3137,34,Basic,West,Individual,1,High,0,1,1,Email,2,3,0,27.1,30.4,0,0.6,2.0,120.8,-10.5,2,19,1
CUST-3138,53,Standard,South,Individual,1,High,0,1,2,Call,1,0,0,21.1,29.4,0,1.1,3.2,32.0,-38.1,1,9,1
CUST-3139,20,Standard,West,Small Business,0,High,0,0,0,Chat,0,0,0,2.2,34.9,0,0.0,2.0,131.7,2.3,4,80,1
CUST-3140,16,Basic,North,Individual,0,Medium,1,0,1,Email,0,0,0,16.0,21.7,0,0.0,3.9,82.1,-22.8,3,116,1
CUST-3141,70,Premium,North,Individual,2,Medium,0,2,2,Call,0,0,0,8.5,15.0,0,3.8,3.8,56.0,-27.0,0,24,0
CUST-3142,56,Premium,North,Small Business,1,High,1,0,1,Chat,0,0,1,5.0,83.8,0,0.0,4.3,62.4,-9.5,0,18,0
CUST-3143,58,Standard,East,Individual,2,Medium,2,1,2,Ticket,0,0,0,21.9,30.9,0,0.1,4.2,142.2,-6.3,0,22,0
CUST-3144,4,Basic,South,Individual,0,Medium,0,0,0,Email,0,0,0,43.9,88.1,0,0.0,4.4,118.7,-5.0,6,37,1
CUST-3145,4,Basic,North,Individual,2,High,0,0,3,Call,0,0,0,176.5,181.3,1,0.0,2.2,37.6,-30.2,9,9,1
CUST-3146,20,Standard,East,Individual,2,Medium,1,0,3,Email,0,0,1,17.2,27.6,0,0.0,3.7,103.7,-21.0,0,7,0
CUST-3147,10,Basic,North,Individual,1,Low,0,1,1,Call,0,0,1,22.3,29.6,0,6.8,4.2,85.1,-5.3,8,27,1
CUST-3148,24,Standard,West,Enterprise,3,Low,0,1,3,Ticket,0,0,0,21.1,33.5,0,0.1,3.3,97.8,-13.9,3,25,1
CUST-3149,26,Standard,South,Individual,1,Low,0,1,2,Chat,0,0,0,23.8,58.1,0,1.5,2.6,43.8,-32.9,2,22,1
CUST-3150,37,Standard,West,Small Business,0,Low,0,1,1,Email,1,0,1,5.7,76.1,0,0.8,4.4,114.2,-25.9,3,173,0
CUST-3151,54,Standard,East,Individual,2,Low,1,1,2,Ticket,0,1,0,3.5,13.9,0,7.3,5.0,116.0,2.1,13,9,1
CUST-3152,21,Standard,West,Individual,2,Medium,1,2,2,Ticket,0,0,0,10.5,13.4,0,12.6,5.0,94.9,12.7,4,18,0
CUST-3153,38,Basic,West,Individual,0,Low,0,0,0,Ticket,1,0,1,12.5,13.3,0,0.0,5.0,97.6,-5.1,0,130,0
CUST-3154,46,Basic,North,Individual,2,High,0,0,2,Call,0,0,1,28.8,31.4,0,0.0,2.7,73.2,-26.1,3,10,0
CUST-3155,4,Standard,West,Individual,1,Low,0,0,2,Call,0,0,1,19.5,40.1,0,0.0,2.5,91.5,19.1,19,18,0
CUST-3156,60,Standard,North,Individual,1,High,0,1,1,Call,0,0,1,16.1,29.6,0,3.5,2.8,137.2,-10.5,0,20,1
CUST-3157,57,Standard,North,Individual,2,Low,1,0,2,Chat,0,0,1,13.8,34.5,0,0.0,3.4,92.3,2.8,3,5,1
CUST-3158,45,Standard,South,Individual,1,Medium,0,0,1,Ticket,0,0,0,5.0,51.2,0,0.0,4.5,130.1,-1.6,5,10,0
CUST-3159,20,Premium,East,Enterprise,0,Medium,0,0,2,Call,0,0,1,9.3,27.7,0,0.0,4.7,83.0,-9.1,2,143,0
CUST-3160,17,Basic,East,Individual,1,Medium,0,1,2,Email,0,0,0,2.3,24.9,0,0.7,3.1,106.1,-9.2,7,2,0
CUST-3161,71,Basic,East,Individual,1,Medium,0,0,1,Chat,0,1,0,1.4,9.7,0,0.0,2.8,106.2,11.1,1,8,1
CUST-3162,4,Basic,North,Individual,3,Low,0,0,4,Email,0,0,1,0.3,11.0,0,0.0,2.2,90.7,6.6,0,21,0
CUST-3163,14,Standard,East,Individual,3,Low,0,1,3,Call,0,1,1,1.8,27.8,0,0.1,2.2,145.2,-6.9,1,16,0
CUST-3164,3,Standard,North,Small Business,2,Low,0,3,3,Ticket,0,0,0,18.1,33.4,0,0.4,4.5,113.3,-19.6,10,9,1
CUST-3165,58,Premium,South,Individual,0,Low,0,0,0,Call,0,0,0,71.2,82.7,1,0.0,3.1,128.0,-21.2,6,166,0
CUST-3166,55,Standard,East,Individual,0,Medium,1,1,1,Email,0,0,0,0.6,4.3,0,1.1,4.7,74.8,-28.0,20,135,1
CUST-3167,4,Premium,North,Individual,0,Medium,0,0,1,Email,0,1,0,30.6,44.4,0,0.0,1.4,150.5,6.3,2,34,1
CUST-3168,24,Premium,East,Small Business,2,Medium,0,0,2,Chat,1,0,1,21.9,27.1,0,0.0,3.5,91.6,-5.5,3,18,0
CUST-3169,34,Basic,East,Individual,1,High,0,0,1,Call,1,0,1,39.1,52.5,0,0.0,2.6,126.7,-4.8,2,8,1
CUST-3170,30,Standard,South,Individual,0,Low,0,0,2,Ticket,0,0,0,58.1,67.5,1,0.0,1.0,86.8,-22.3,3,120,0
CUST-3171,19,Standard,West,Individual,1,Low,0,1,2,Chat,0,1,1,33.5,35.1,0,2.9,2.0,74.8,-28.0,0,3,1
CUST-3172,31,Basic,East,Individual,1,Medium,1,1,1,Call,3,0,1,32.0,61.2,0,2.8,3.3,143.7,-9.0,1,20,1
CUST-3173,60,Standard,South,Individual,1,Low,1,0,1,Ticket,0,0,1,1.8,14.9,0,0.0,4.2,82.9,-24.1,3,14,1
CUST-3174,60,Standard,East,Small Business,2,Medium,2,2,3,Email,0,0,1,8.9,43.9,0,0.1,3.9,107.5,-34.8,17,10,0
CUST-3175,19,Basic,East,Small Business,1,Medium,0,1,2,Ticket,1,1,1,19.2,58.4,0,3.5,5.0,80.4,-26.3,14,7,1
CUST-3176,49,Standard,East,Individual,1,Medium,2,0,1,Chat,0,0,0,0.3,11.3,0,0.0,2.8,40.1,-10.6,0,12,1
CUST-3177,63,Standard,East,Individual,1,High,0,2,1,Call,0,0,0,12.9,29.9,0,3.4,3.7,104.0,7.4,4,3,1
CUST-3178,22,Basic,West,Individual,0,High,1,0,0,Email,0,0,1,0.2,34.0,0,0.0,5.0,147.5,-3.6,4,77,1
CUST-3179,24,Standard,West,Individual,1,High,0,0,1,Chat,0,0,1,27.1,44.2,0,0.0,4.9,74.9,-40.0,5,17,0
CUST-3180,30,Basic,East,Individual,1,Medium,0,1,1,Chat,2,0,0,6.2,10.4,0,3.9,4.3,79.2,24.0,5,20,1
CUST-3181,58,Standard,East,Individual,2,High,0,1,2,Chat,0,0,1,28.1,32.6,0,2.2,4.4,104.9,-1.5,0,24,1
CUST-3182,31,Basic,South,Enterprise,1,Low,1,0,1,Email,1,0,0,13.1,21.2,0,0.0,3.6,108.9,-22.6,3,29,1
CUST-3183,64,Premium,South,Individual,1,Medium,1,0,1,Chat,0,0,1,2.3,2.9,0,0.0,3.4,82.5,8.1,0,18,0
CUST-3184,19,Standard,North,Enterprise,0,Low,0,1,0,Call,1,0,1,50.3,57.3,1,0.7,2.8,60.4,-24.6,12,36,0
CUST-3185,48,Basic,West,Individual,0,Medium,0,0,1,Email,0,0,1,23.9,26.3,0,0.0,2.9,112.8,-17.3,0,81,1
CUST-3186,45,Standard,East,Individual,3,Low,2,0,4,Chat,0,1,1,25.8,52.1,0,0.0,3.2,82.6,35.4,7,2,0
CUST-3187,55,Standard,West,Individual,2,Low,1,0,4,Email,0,0,1,5.2,28.1,0,0.0,1.7,126.2,5.7,1,1,1
CUST-3188,55,Standard,South,Small Business,2,Low,0,0,2,Call,0,1,1,2.7,5.6,0,0.0,4.4,72.7,8.7,4,14,0
CUST-3189,18,Standard,West,Individual,2,Low,1,0,3,Chat,0,0,1,61.8,66.8,1,0.0,3.3,87.5,-17.0,3,25,0
CUST-3190,63,Standard,West,Small Business,1,Low,1,0,1,Email,0,0,0,8.5,21.2,0,0.0,4.9,72.3,-11.2,3,10,0
CUST-3191,47,Basic,East,Small Business,3,Low,1,0,3,Email,1,0,1,5.3,9.6,0,0.0,2.6,99.3,-8.2,4,19,0
CUST-3192,57,Basic,East,Small Business,1,Medium,0,0,1,Ticket,1,0,1,42.1,43.0,0,0.0,3.3,76.2,-4.1,20,28,1
CUST-3193,45,Standard,South,Small Business,0,High,0,1,0,Call,2,1,0,12.4,34.2,0,3.4,3.1,117.8,3.1,7,72,1
CUST-3194,33,Standard,East,Small Business,2,Medium,0,1,3,Call,0,0,1,21.2,22.7,0,5.1,2.3,95.0,-24.3,8,2,0
CUST-3195,17,Basic,South,Small Business,1,Medium,1,1,1,Ticket,0,0,0,6.2,23.2,0,0.2,3.4,107.2,-29.6,11,9,1
CUST-3196,70,Premium,South,Individual,0,Medium,0,0,0,Email,0,0,1,69.6,72.0,1,0.0,4.4,105.8,-11.1,12,126,0
CUST-3197,4,Basic,North,Small Business,3,High,1,0,5,Chat,0,0,0,12.8,13.0,0,0.0,2.6,69.3,-4.5,9,21,0
CUST-3198,20,Standard,North,Small Business,0,Medium,0,0,1,Chat,0,0,1,11.0,23.4,0,0.0,4.2,151.4,0.3,6,96,1
CUST-3199,47,Basic,North,Individual,2,Medium,1,1,3,Email,0,2,1,1.3,6.4,0,1.1,2.2,138.2,11.9,0,21,0
CUST-3200,15,Basic,West,Enterprise,2,High,0,1,4,Call,1,1,0,24.6,26.7,0,1.4,1.6,76.4,-10.3,4,26,0
